rented_bike_count,hour,temperature_c,humidity,wind_speed,visibility_10m,dew_point_c,solar_radiation,rainfall_mm,snowfall_cm,season,holiday,functioning_day,year,month,day_of_week,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,time_of_day,is_rush_hour,temp_feel,temp_humidity_interaction,wind_rain_interaction,temp_solar_interaction,has_rain,has_snow,is_holiday,is_functioning,is_spring,is_summer,is_autumn,is_winter,extreme_weather
2628,18,31.6,47,2.1,1867,18.9,0.26,0.0,0.0,Summer,No Holiday,Yes,2018,8,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,Afternoon,1,Warm,14.852,0.0,8.216000000000001,0,0,0,1,0,1,0,0,0
205,7,14.7,61,2.1,2000,7.2,0.02,0.0,0.0,Autumn,Holiday,Yes,2018,9,0,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.0,1.0,Morning,1,Mild,8.966999999999999,0.0,0.294,0,0,1,1,0,0,1,0,0
145,2,-6.4,40,0.9,2000,-17.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,5,1,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,Night,0,Very_Cold,-2.56,0.0,-0.0,0,0,0,1,0,0,0,1,0
767,14,15.5,68,1.4,693,9.6,1.15,0.0,0.0,Autumn,No Holiday,Yes,2018,11,2,0,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,Afternoon,0,Mild,10.54,0.0,17.825,0,0,0,1,0,0,1,0,0
233,4,22.3,88,0.9,298,20.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,6,3,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,Night,0,Warm,19.624000000000002,0.0,0.0,0,0,0,1,0,1,0,0,0
896,10,22.6,58,1.8,1962,13.9,2.02,0.0,0.0,Autumn,No Holiday,Yes,2018,9,4,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,Morning,0,Warm,13.108000000000002,0.0,45.652,0,0,0,1,0,0,1,0,0
672,12,9.3,61,1.5,390,2.1,0.85,0.0,0.0,Autumn,No Holiday,Yes,2018,11,1,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,Morning,0,Cold,5.673000000000001,0.0,7.905,0,0,0,1,0,0,1,0,0
244,10,-1.8,25,2.6,1913,-19.2,1.17,0.0,0.0,Winter,No Holiday,Yes,2018,2,2,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,Morning,0,Very_Cold,-0.45,0.0,-2.106,0,0,0,1,0,0,0,1,0
409,19,4.6,57,1.0,432,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018,1,1,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,Evening,1,Cold,2.622,0.0,0.0,0,0,0,1,0,0,0,1,0
270,19,-2.2,36,2.2,2000,-15.2,0.0,0.0,1.6,Winter,No Holiday,Yes,2018,1,2,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,Evening,1,Very_Cold,-0.792,0.0,-0.0,0,1,0,1,0,0,0,1,1
410,17,3.5,46,3.1,1992,-7.0,0.39,0.0,0.0,Winter,No Holiday,Yes,2018,2,1,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,Afternoon,1,Cold,1.61,0.0,1.365,0,0,0,1,0,0,0,1,0
768,1,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,10,6,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,Night,0,Mild,14.08,0.0,0.0,0,0,0,1,0,0,1,0,0
1881,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,5,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,Evening,0,Warm,11.394,0.0,0.0,0,0,0,1,1,0,0,0,0
656,6,23.8,71,1.2,2000,18.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,9,0,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.0,1.0,Night,0,Warm,16.898,0.0,0.0,0,0,0,1,0,0,1,0,0
253,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,No Holiday,Yes,2018,2,3,0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,Afternoon,0,Cold,0.225,0.0,1.881,0,0,0,1,0,0,0,1,0
121,4,0.5,39,1.6,2000,-11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,2018,11,3,0,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,Night,0,Cold,0.195,0.0,0.0,0,0,0,1,0,0,1,0,0
115,4,9.9,67,1.1,820,4.0,0.0,0.0,0.0,Spring,No Holiday,Yes,2018,3,4,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,Night,0,Cold,6.633000000000001,0.0,0.0,0,0,0,1,1,0,0,0,0
1117,13,21.7,44,2.1,2000,8.9,2.46,0.0,0.0,Spring,No Holiday,Yes,2018,5,1,0,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,Afternoon,0,Warm,9.548,0.0,53.382,0,0,0,1,1,0,0,0,0
113,18,21.9,97,1.8,757,21.3,0.02,13.0,0.0,Autumn,No Holiday,Yes,2018,9,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.0,1.0,Afternoon,1,Warm,21.243,23.400000000000002,0.438,1,0,0,1,0,0,1,0,1
975,11,22.8,66,2.7,1270,16.1,2.76,0.0,0.0,Spring,No Holiday,Yes,2018,5,2,0,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,Morning,0,Warm,15.048,0.0,62.928,0,0,0,1,1,0,0,0,0
329,16,1.0,34,2.9,2000,-13.1,0.61,0.0,0.0,Winter,No Holiday,Yes,2018,1,4,0,-0.8660254037844384,-0.5000000000000004,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,Afternoon,0,Cold,0.34,0.0,0.61,0,0,0,1,0,0,0,1,0
606,13,6.0,36,1.8,1780,-7.9,1.12,0.0,0.0,Winter,No Holiday,Yes,2017,12,5,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,Afternoon,0,Cold,2.16,0.0,6.720000000000001,0,0,0,1,0,0,0,1,0
